order_id,customer_id,order_placed_timestamp,order_promised_minutes,order_delivery_time_minutes,dark_store_id,delivery_partner_id,total_amount,payment_type,order_status
1825,414,2024-11-25 11:17:00,15,16,32,192,2857.82,cod,delivered
1826,246,2024-12-14 05:56:00,10,13,17,65,2738.81,cod,delivered
1827,36,2024-12-23 08:16:00,15,18,2,183,2709.78,cod,delivered
1828,53,2024-10-23 19:19:00,10,16,50,50,2022.63,cod,delivered
1829,468,2024-05-10 19:43:00,10,15,8,12,2248.54,cod,delivered
1830,426,2024-09-19 15:19:00,10,8,37,29,1356.45,prepaid,delivered
1831,248,2024-03-29 05:14:00,15,21,20,198,1053.17,cod,delivered
1832,185,2024-09-07 19:29:00,10,8,40,41,2082.62,cod,delivered
1833,3,2024-03-08 05:18:00,10,13,42,17,2147.44,cod,delivered
1834,128,2024-06-06 08:45:00,10,14,49,172,1074.41,prepaid,delivered
1835,469,2024-11-11 01:35:00,10,3,27,124,2755.58,prepaid,delivered
1836,455,2024-12-23 09:48:00,10,8,47,167,3150.58,prepaid,delivered
1837,419,2024-11-07 17:05:00,15,13,22,177,220.45,prepaid,delivered
1838,135,2024-12-26 17:04:00,20,15,4,48,407.88,prepaid,delivered
1839,62,2024-08-14 17:49:00,10,15,18,104,2131.22,prepaid,delivered
1840,306,2024-07-26 21:36:00,10,19,2,59,2607.09,cod,delivered
1841,477,2024-01-28 18:35:00,15,8,14,161,1746.93,prepaid,delivered
1842,278,2024-07-01 03:57:00,15,19,12,195,236.23,prepaid,delivered
1843,404,2024-04-22 07:18:00,15,22,5,63,2080.08,prepaid,delivered
1844,461,2024-01-18 00:08:00,10,3,46,23,703.85,prepaid,delivered
1845,194,2024-12-25 19:58:00,10,4,39,183,1587.91,prepaid,delivered
1846,128,2024-08-21 02:29:00,20,21,27,192,1750.3,cod,delivered
1847,34,2024-07-20 02:57:00,10,3,43,81,3714.7,cod,delivered
1848,479,2024-07-06 06:54:00,10,11,10,149,810.01,cod,delivered
1849,398,2024-07-25 05:28:00,10,14,34,44,1821.34,prepaid,delivered
1850,490,2024-11-02 18:19:00,15,12,35,188,1884.33,prepaid,delivered
1851,388,2024-05-02 09:57:00,10,21,42,120,361.1,cod,delivered
1852,452,2024-11-05 14:52:00,10,15,42,102,302.4,cod,delivered
1853,459,2024-05-26 05:22:00,10,7,13,55,974.97,prepaid,delivered
1854,2,2024-01-21 07:34:00,10,18,5,107,1057.62,prepaid,delivered
1855,400,2024-06-04 01:50:00,15,22,9,94,254.0,cod,delivered
1856,153,2024-10-05 18:03:00,10,20,24,72,1392.66,cod,cancelled
1857,140,2024-01-31 21:38:00,10,20,26,63,30.39,prepaid,delivered
1858,445,2024-08-27 10:12:00,15,7,2,185,574.18,cod,delivered
1859,347,2024-02-19 14:27:00,10,19,34,128,3533.67,cod,delivered
1860,355,2024-07-11 14:27:00,15,8,9,113,1684.53,cod,delivered
1861,353,2024-08-10 07:27:00,10,19,37,63,1665.76,prepaid,delivered
1862,312,2024-06-01 19:04:00,10,6,34,192,582.38,cod,delivered
1863,15,2024-04-04 00:52:00,15,18,28,74,651.97,prepaid,delivered
1864,259,2024-04-15 23:45:00,10,9,43,31,751.51,cod,delivered
1865,159,2024-08-02 02:39:00,15,5,16,190,1910.14,prepaid,delivered
1866,206,2024-06-23 08:10:00,10,7,26,41,422.3,cod,delivered
1867,120,2024-06-30 06:00:00,10,17,2,84,892.05,cod,delivered
1868,422,2024-02-18 20:45:00,15,16,35,144,1041.53,prepaid,delivered
1869,447,2024-07-09 06:12:00,15,8,26,191,1301.67,prepaid,delivered
1870,253,2024-03-27 00:22:00,10,7,12,33,736.9,prepaid,delivered
1871,389,2024-08-06 22:02:00,10,8,6,139,432.53,prepaid,delivered
1872,385,2024-12-04 11:51:00,10,5,21,55,1395.15,cod,delivered
1873,430,2024-10-19 19:21:00,10,7,18,110,2724.13,cod,delivered
1874,115,2024-09-22 03:49:00,15,9,11,162,1171.24,cod,delivered
1875,350,2024-07-05 05:42:00,10,7,4,99,759.57,prepaid,delivered
1876,334,2024-12-27 19:31:00,15,19,28,163,2102.89,prepaid,delivered
1877,151,2024-04-09 19:38:00,15,7,42,130,1270.39,cod,delivered
1878,466,2024-09-15 11:34:00,10,22,18,151,576.53,prepaid,delivered
1879,491,2024-12-07 18:08:00,10,7,32,75,1196.92,cod,delivered
1880,132,2024-10-17 01:46:00,10,10,6,35,2767.14,prepaid,delivered
1881,248,2024-02-01 10:14:00,20,18,20,134,2152.82,prepaid,delivered
1882,48,2024-01-23 13:33:00,15,20,39,174,921.96,cod,delivered
1883,326,2024-09-15 01:03:00,10,18,45,69,2713.7,prepaid,delivered
1884,252,2024-02-22 14:29:00,10,4,32,147,3906.94,prepaid,delivered
1885,271,2024-11-10 16:04:00,10,3,42,166,1651.22,cod,delivered
1886,190,2024-02-14 15:28:00,10,10,44,35,2353.05,cod,delivered
1887,171,2024-10-11 08:12:00,10,6,20,179,266.21,cod,delivered
1888,446,2024-08-22 09:41:00,10,16,17,88,354.38,prepaid,delivered
1889,341,2024-10-26 03:47:00,10,10,23,131,43.23,cod,delivered
1890,463,2024-05-29 18:50:00,15,14,46,31,872.42,prepaid,delivered
1891,25,2024-02-01 12:44:00,15,21,47,28,1299.37,prepaid,delivered
1892,155,2024-11-10 09:40:00,10,3,26,152,3673.14,cod,delivered
1893,113,2024-01-09 02:15:00,15,13,20,18,2384.76,prepaid,delivered
1894,380,2024-01-25 09:11:00,15,21,21,21,1693.52,cod,delivered
1895,35,2024-03-06 06:32:00,20,20,8,150,4668.3,cod,delivered
1896,488,2024-07-15 08:45:00,10,14,45,48,3175.78,cod,delivered
1897,301,2024-02-07 21:28:00,10,16,50,123,1605.69,prepaid,delivered
1898,81,2024-10-25 02:46:00,15,21,37,193,634.87,prepaid,delivered
1899,295,2024-05-18 01:42:00,10,16,31,130,1671.66,prepaid,delivered
1900,111,2024-05-11 05:03:00,20,13,20,7,1113.62,cod,delivered
1901,79,2024-01-06 06:08:00,10,4,19,168,1690.0,cod,delivered
1902,144,2024-12-04 07:19:00,10,11,16,55,903.88,prepaid,delivered
1903,222,2024-07-10 22:43:00,10,11,13,140,1661.08,cod,delivered
1904,469,2024-03-05 10:50:00,15,11,49,93,1400.92,prepaid,delivered
1905,55,2024-08-01 01:20:00,15,14,24,131,1415.73,cod,delivered
1906,277,2024-02-22 14:34:00,15,23,6,101,892.43,prepaid,delivered
1907,11,2024-04-10 05:55:00,10,5,25,163,1562.49,cod,delivered
1908,26,2024-04-06 18:28:00,10,21,9,168,719.0,prepaid,delivered
1909,295,2024-12-15 10:43:00,10,21,26,57,103.58,prepaid,delivered
1910,356,2024-04-19 09:56:00,20,13,19,16,428.97,prepaid,delivered
1911,284,2024-03-01 09:11:00,10,5,39,56,2266.46,prepaid,returned
1912,58,2024-08-20 23:34:00,10,4,32,41,918.48,cod,delivered
1913,387,2024-04-28 18:01:00,15,17,37,6,1360.38,prepaid,delivered
1914,389,2024-07-18 19:04:00,10,6,39,147,441.34,cod,cancelled
1915,483,2024-05-22 17:23:00,15,17,1,114,997.93,prepaid,delivered
1916,77,2024-07-21 10:30:00,15,20,36,101,2304.36,prepaid,delivered
1917,134,2024-02-04 05:12:00,10,19,33,81,756.16,cod,delivered
1918,147,2024-02-19 00:33:00,10,10,32,35,818.4,cod,delivered
1919,257,2024-10-05 03:26:00,10,3,44,152,2698.81,prepaid,delivered
1920,3,2024-08-25 07:20:00,20,25,32,181,2246.63,cod,cancelled
1921,41,2024-11-16 13:33:00,10,9,43,156,1000.84,cod,delivered
1922,463,2024-04-10 19:24:00,10,10,29,92,2636.16,cod,delivered
1923,185,2024-05-08 14:05:00,10,13,15,125,1722.22,prepaid,delivered
1924,110,2024-06-09 11:24:00,15,20,42,85,1424.08,cod,returned
1925,101,2024-03-30 03:59:00,10,6,6,97,374.2,cod,delivered
1926,213,2024-06-26 00:18:00,10,14,22,177,2612.86,prepaid,delivered
1927,369,2024-09-18 01:57:00,10,12,22,188,912.71,cod,delivered
1928,333,2024-03-28 14:18:00,10,14,8,118,2080.66,cod,delivered
1929,302,2024-11-11 13:37:00,10,11,22,75,791.71,prepaid,cancelled
1930,353,2024-04-27 16:35:00,10,11,7,119,1576.04,cod,delivered
1931,302,2024-02-11 23:15:00,10,10,33,167,2457.77,prepaid,delivered
1932,17,2024-06-23 10:40:00,20,20,45,49,328.26,prepaid,delivered
1933,464,2024-10-07 23:07:00,10,7,34,111,421.64,cod,delivered
1934,257,2024-03-02 18:23:00,10,17,31,136,3514.69,prepaid,delivered
1935,227,2024-05-26 02:36:00,10,3,22,67,1444.68,cod,delivered
1936,183,2024-04-27 13:02:00,10,20,22,101,1117.96,prepaid,delivered
1937,380,2024-11-30 09:57:00,10,11,36,149,2815.64,cod,delivered
1938,261,2024-06-16 12:24:00,10,13,20,116,972.53,prepaid,delivered
1939,237,2024-10-18 08:27:00,15,17,47,128,1632.12,prepaid,delivered
1940,419,2024-01-07 17:24:00,15,11,40,41,2983.3,prepaid,delivered
1941,89,2024-12-23 16:39:00,10,8,5,68,1173.02,prepaid,delivered
1942,70,2024-09-29 03:34:00,10,14,46,123,2636.2,prepaid,delivered
1943,135,2024-02-26 02:32:00,10,4,21,155,1399.52,prepaid,delivered
1944,242,2024-05-04 16:50:00,15,16,14,20,162.01,prepaid,delivered
1945,75,2024-08-08 15:13:00,10,15,22,132,1409.79,prepaid,delivered
1946,227,2024-02-20 23:53:00,15,10,15,167,886.8,prepaid,delivered
1947,238,2024-07-07 03:50:00,10,14,25,10,836.51,cod,delivered
1948,95,2024-11-05 11:55:00,15,11,26,174,3196.5,prepaid,delivered
1949,56,2024-02-13 20:30:00,10,20,16,124,1260.89,prepaid,delivered
1950,280,2024-09-01 04:31:00,15,15,20,13,30.39,cod,delivered
1951,288,2024-10-19 04:00:00,10,11,30,94,2149.96,cod,delivered
1952,86,2024-03-26 09:41:00,10,8,23,121,1444.04,prepaid,delivered
1953,207,2024-03-06 19:25:00,15,18,25,194,2931.22,cod,delivered
1954,434,2024-01-05 16:51:00,15,9,41,101,1999.19,cod,delivered
1955,8,2024-01-03 19:34:00,15,17,38,193,2054.97,cod,delivered
1956,173,2024-03-24 01:27:00,10,9,16,27,368.84,prepaid,delivered
1957,258,2024-11-16 22:58:00,10,11,6,140,1276.18,cod,delivered
1958,19,2024-03-28 12:59:00,15,13,25,17,2085.25,cod,delivered
1959,56,2024-01-10 13:28:00,15,14,4,38,1381.86,prepaid,delivered
1960,240,2024-04-22 21:22:00,10,3,42,105,1005.25,cod,delivered
1961,114,2024-02-19 21:21:00,10,7,6,198,1068.62,cod,delivered
1962,320,2024-11-26 01:26:00,10,3,11,112,1624.36,prepaid,delivered
1963,299,2024-01-09 01:23:00,10,7,6,152,354.38,prepaid,delivered
1964,328,2024-05-16 23:19:00,15,29,50,119,1324.53,prepaid,delivered
1965,253,2024-05-09 01:52:00,20,14,35,147,1598.16,cod,delivered
1966,295,2024-12-26 19:09:00,10,13,44,137,1420.08,prepaid,delivered
1967,94,2024-01-16 11:09:00,10,16,9,146,1497.54,cod,delivered
1968,11,2024-06-17 18:42:00,20,21,25,138,169.27,prepaid,delivered
1969,125,2024-01-11 20:57:00,10,15,43,51,1738.11,cod,delivered
1970,411,2024-06-27 12:39:00,10,20,20,92,993.22,prepaid,delivered
1971,499,2024-07-08 18:22:00,15,3,29,68,2428.08,prepaid,delivered
1972,68,2024-08-16 04:37:00,20,41,32,51,1602.86,cod,delivered
1973,25,2024-03-12 08:57:00,15,9,34,64,912.3,prepaid,delivered
1974,334,2024-03-04 17:20:00,10,15,29,2,2797.1,cod,delivered
1975,284,2024-03-12 14:22:00,10,6,9,24,1016.32,cod,delivered
1976,298,2024-05-06 14:54:00,10,7,39,1,1726.19,cod,cancelled
1977,481,2024-08-25 07:25:00,10,13,5,14,803.66,cod,delivered
1978,109,2024-03-07 20:50:00,15,19,13,161,2210.72,cod,delivered
1979,63,2024-07-23 00:41:00,15,19,35,1,3121.58,cod,delivered
1980,93,2024-06-12 18:50:00,10,15,12,197,1071.75,cod,delivered
1981,399,2024-07-12 10:49:00,20,17,27,121,793.41,cod,delivered
1982,435,2024-03-18 19:12:00,10,13,26,4,1329.44,prepaid,delivered
1983,257,2024-05-03 08:46:00,10,12,45,20,1797.06,cod,delivered
1984,439,2024-11-16 05:25:00,15,3,32,154,1909.43,prepaid,delivered
1985,209,2024-08-26 13:10:00,10,13,4,193,1699.52,cod,delivered
1986,64,2024-09-21 15:11:00,10,8,41,26,2772.95,prepaid,delivered
1987,129,2024-09-07 03:38:00,10,6,19,136,459.89,cod,delivered
1988,392,2024-10-14 06:33:00,15,13,33,91,254.0,prepaid,delivered
1989,63,2024-03-20 09:14:00,20,18,3,147,270.9,cod,delivered
1990,447,2024-09-23 07:56:00,10,9,44,28,461.42,prepaid,delivered
1991,433,2024-10-04 10:18:00,15,17,26,81,2472.2,cod,delivered
1992,73,2024-06-25 23:07:00,15,18,32,31,2451.12,cod,delivered
1993,486,2024-10-08 05:12:00,10,9,45,140,856.35,cod,delivered
1994,364,2024-08-08 14:59:00,15,12,24,72,2356.81,cod,delivered
1995,13,2024-10-21 09:55:00,15,16,9,25,1640.09,cod,delivered
1996,200,2024-02-27 03:16:00,10,6,5,10,478.08,cod,delivered
1997,308,2024-01-15 09:00:00,10,13,45,34,1730.83,prepaid,delivered
1998,123,2024-06-30 10:30:00,20,14,17,158,1133.06,cod,delivered
1999,451,2024-04-25 22:04:00,10,18,4,55,4140.53,prepaid,delivered
2000,441,2024-04-13 14:51:00,15,18,6,44,1581.53,prepaid,delivered
